Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;379818;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;06/12/2012;07/12/2012 a 07/12/2012;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Amanã;Brasil;AM;Maraa;Espécie não Sensível;-2.066667;-65.2;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;379819;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;27/05/2013;28/05/2013 a 28/05/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Amanã;Brasil;AM;Maraa;Espécie não Sensível;-2.824369;-64.610481;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;379820;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;28/05/2013;29/05/2013 a 29/05/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Amanã;Brasil;AM;Maraa;Espécie não Sensível;-2.944239;-65.0758;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380781;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;06/12/2012;07/12/2012 a 07/12/2012;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.993389;-64.819181;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380782;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;06/12/2012;07/12/2012 a 07/12/2012;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.944239;-65.0758;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380785;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;27/05/2013;28/05/2013 a 28/05/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.944239;-65.0758;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380786;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;28/05/2013;29/05/2013 a 29/05/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.3;-65.4;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380787;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;17/07/2013;18/07/2013 a 18/07/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.3;-65.4;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380788;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;17/07/2013;18/07/2013 a 18/07/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.3;-65.4;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380789;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;17/07/2013;18/07/2013 a 18/07/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.86545;-64.927511;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380790;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;17/07/2013;18/07/2013 a 18/07/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.800431;-65.148231;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;João Valsecchi Do Amaral;380794;Nº Da Autorização/Licença Sisbio: 29092, Projeto: Sistema De Monitoramento De Fauna Do Idsm;18/07/2013;19/07/2013 a 19/07/2013;19/08/2016;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-2.76735;-65.2452;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Emiliano Esterci Ramalho;389977;Nº Da Autorização/Licença Sisbio: 11095, Projeto: Ecologia De Felinos Na Amazonia Central;16/09/2013;17/09/2013 a 21/10/2013;27/12/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva De Desenvolvimento Sustentável Mamirauá;Brasil;AM;Uarini;Espécie não Sensível;-3.030811;-64.868775;Coordenada aproximada;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ana Rafaela D Amico;602233;Nº Da Autorização/Licença Sisbio: 40563, Projeto: Avaliação Da Interferência Do Fogo Na Ocorrência De Mamíferos De Médio E Grande Porte No Enclave De Cerrado Do Parque Nacional Dos Campos Amazônicos;27/07/2013;28/07/2013 a 03/08/2013;18/02/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Dos Campos Amazônicos;Brasil;AM;Sem Informações;Espécie não Sensível;-8.505;-61.516111;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edsel Amorim Moraes Junior;59653;Nº Da Autorização/Licença Sisbio: 10776, Projeto: Grandes Felinos Como Espécies Focais Para O Planejamento Da Conservação Do Cerrado, Na Região Dos Gerais, Noroeste Do Estado De Minas Gerais.;31/07/2010;01/08/2010 a 30/09/2010;24/02/2017;Panthera onca;Onça-pintada;Panthera onca;species;0;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Rppns E Fazendas No Norte De Minas Gerais;Brasil;MG;Januaria;Espécie não Sensível;-15.264475;-45.320556;Sem Informações;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edsel Amorim Moraes Junior;59654;Nº Da Autorização/Licença Sisbio: 10776, Projeto: Grandes Felinos Como Espécies Focais Para O Planejamento Da Conservação Do Cerrado, Na Região Dos Gerais, Noroeste Do Estado De Minas Gerais.;31/07/2010;01/08/2010 a 30/09/2010;24/02/2017;Panthera onca;Onça-pintada;Panthera onca;species;0;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Rppns E Fazendas No Norte De Minas Gerais;Brasil;MG;Januaria;Espécie não Sensível;-15.264475;-45.320556;Sem Informações;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edsel Amorim Moraes Junior;59660;Nº Da Autorização/Licença Sisbio: 19928, Projeto: Ecologia E Conservacao De Panthera Onca E Puma Concolor No Parque Nacional Grande Sertao Veredas;31/01/2010;01/02/2010 a 01/04/2010;24/02/2017;Panthera onca;Onça-pintada;Panthera onca;species;0;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Grande Sertão Veredas;Brasil;BA;Cocos;Espécie não Sensível;-14.670117;-45.383794;Sem Informações;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edsel Amorim Moraes Junior;59670;Nº Da Autorização/Licença Sisbio: 19928, Projeto: Ecologia E Conservacao De Panthera Onca E Puma Concolor No Parque Nacional Grande Sertao Veredas;31/01/2010;01/02/2010 a 01/04/2010;24/02/2017;Panthera onca;Onça-pintada;Panthera onca;species;0;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Grande Sertão Veredas;Brasil;BA;Cocos;Espécie não Sensível;-14.670117;-45.383794;Sem Informações;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edsel Amorim Moraes Junior;59682;Nº Da Autorização/Licença Sisbio: 19928, Projeto: Ecologia E Conservacao De Panthera Onca E Puma Concolor No Parque Nacional Grande Sertao Veredas;31/01/2010;01/02/2010 a 01/04/2010;24/02/2017;Panthera onca;Onça-pintada;Panthera onca;species;0;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Grande Sertão Veredas;Brasil;BA;Cocos;Espécie não Sensível;-14.670117;-45.383794;Sem Informações;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ronaldo Goncalves Morato;452545;Nº Da Autorização/Licença Sisbio: 36740, Projeto: Conservação Da Onça-Pintada (Panthera Onca) No Sub-Médio São Francisco: Estabelecimento Do Corredor De Fauna No Ne Brasileiro;19/10/2012;20/10/2012 a 20/12/2012;27/06/2020;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Povoado Do Limoeiro;Brasil;BA;Sento Se;Espécie não Sensível;-9.974167;-41.390833;Coordenada exata da ocorrência;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maíra Benchimol De Souza;463037;Nº Da Autorização/Licença Sisbio: 12344, Projeto: Consequências Ecológicas De Mega-Hidrelétricas Sobre A Comunidade De Vertebrados Na Amazonia Central Brasileira.;21/06/2011;22/06/2011 a 22/06/2011;01/04/2019;Panthera onca;Onça-pintada;Panthera onca;species;17;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Biológica Do Uatumã;Brasil;AM;Sem Informações;Espécie não Sensível;-1.608056;-59.633056;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Renata Carolina Fernandes Santos;56821;Nº Da Autorização/Licença Sisbio: 23167, Projeto: Levantamento E Caracterização Genotípica De Cryptosporidium Spp. E Giardia Spp. Isolados De Amostras Fecais De Mamíferos Silvestres In Situ E Ex Situ, Com Ênfase Em Medicina Da Conservação.;31/10/2010;01/11/2010 a 08/11/2010;19/11/2012;Panthera onca;Onça-pintada;Panthera onca;species;5;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Refúgio Biológico Bela Vista, Itaupi Binacional;Brasil;PR;Foz Do Iguacu;Espécie não Sensível;-25.433333;-54.55;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Leandro Silveira;611760;Nº Da Autorização/Licença Sisbio: 29227, Projeto: Impacto Da Cana-De-Açúcar Sobre A Fauna Do Cerrado;01/04/2014;02/04/2014 a 04/06/2014;09/03/2019;Panthera onca;Onça-pintada;Panthera onca;species;3;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Propriedades Rurais Com Plantio De Cana E Unid. De Bioenergia Da Eth;Brasil;GO;Mineiros;Espécie não Sensível;-17.847539;-53.099547;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Anne-Sophie Bertrand;683859;Nº Da Autorização/Licença Sisbio: 32802, Projeto: Atividade Biológica Dos Microorganismos Do Solo E Dinâmica Das Populações De Mamíferos Ao Longo De Um Gradiente De Alteração De Hábitat Na Região Do Parque Nacional Do Iguaçu, Pr.;08/01/2013;09/01/2013 a 09/01/2013;03/06/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.552712;-54.338379;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Anne-Sophie Bertrand;684584;Nº Da Autorização/Licença Sisbio: 32802, Projeto: Atividade Biológica Dos Microorganismos Do Solo E Dinâmica Das Populações De Mamíferos Ao Longo De Um Gradiente De Alteração De Hábitat Na Região Do Parque Nacional Do Iguaçu, Pr.;08/03/2014;09/03/2014 a 09/03/2014;03/06/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.635943;-54.455484;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Anne-Sophie Bertrand;684694;Nº Da Autorização/Licença Sisbio: 32802, Projeto: Atividade Biológica Dos Microorganismos Do Solo E Dinâmica Das Populações De Mamíferos Ao Longo De Um Gradiente De Alteração De Hábitat Na Região Do Parque Nacional Do Iguaçu, Pr.;06/09/2014;07/09/2014 a 07/09/2014;03/06/2015;Panthera onca;Onça-pintada;Panthera onca;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.591362;-54.419797;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Anne-Sophie Bertrand;685614;Nº Da Autorização/Licença Sisbio: 32802, Projeto: Atividade Biológica Dos Microorganismos Do Solo E Dinâmica Das Populações De Mamíferos Ao Longo De Um Gradiente De Alteração De Hábitat Na Região Do Parque Nacional Do Iguaçu, Pr.;06/10/2014;07/10/2014 a 07/10/2014;03/06/2015;Panthera onca;Onça-pintada;Panthera onca;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.591362;-54.419797;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Anne-Sophie Bertrand;686440;Nº Da Autorização/Licença Sisbio: 32802, Projeto: Atividade Biológica Dos Microorganismos Do Solo E Dinâmica Das Populações De Mamíferos Ao Longo De Um Gradiente De Alteração De Hábitat Na Região Do Parque Nacional Do Iguaçu, Pr.;08/05/2014;09/05/2014 a 09/05/2014;03/06/2015;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.635943;-54.455484;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Leandro Silveira;28491;Nº Da Autorização/Licença Sisbio: 13781, Projeto: Programa De Monitoramento De Longa Duração Da População De Onças-Pintadas E Suas Presas Naturais No Parque Nacional Da Serra Da Capivara, Parque Nacional Serra Das Confusões, Parque Nacional Das Nascentes;04/09/2010;05/09/2010 a 01/12/2010;04/03/2019;Panthera onca;Onça-pintada;Panthera onca;species;183;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Da Serra Da Capivara;Brasil;PI;Coronel Jose Dias;Espécie não Sensível;-8.775278;-42.537222;Sem Informações;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ronaldo Goncalves Morato;172451;Nº Da Autorização/Licença Sisbio: 12757, Projeto: Conservação Da Onça-Pintada (Panthera Onca) No Sub-Médio São Francisco: Estabelecimento Do Corredor De Fauna No Ne Brasileiro;19/08/2011;20/08/2011 a 01/10/2011;27/06/2020;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Área Próxima Ao Povoado Limoeiro;Brasil;BA;Sento Se;Espécie não Sensível;-9.961944;-41.050833;Coordenada exata da ocorrência;Sem Informações;Descartado
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Ronaldo Goncalves Morato;172452;Nº Da Autorização/Licença Sisbio: 14202, Projeto: Manejo E Conservação De Onça Pintada No Parque Nacional Do Iguaçu E Entorno: Caracterização Da População E Monitoramento De Tendências;31/05/2012;01/06/2012 a 31/07/2012;05/01/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Sem Informações;Espécie não Sensível;-25.060278;-53.6325;Coordenada exata da ocorrência;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alcides Ricieri Rinaldi;17282;Nº Da Autorização/Licença Sisbio: 12200, Projeto: Ecologia, Comportamento E Conservação De Gato-Maracajá Leopardus Wiedii (Schniz, 1821) Em Remanescentes De Mata Atlântica, No Oeste Do Estado Do Paraná, Brasil.;31/10/2008;01/11/2008 a 01/11/2008;04/12/2013;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Foz Do Iguacu;Espécie não Sensível;-25.654444;-54.434722;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alcides Ricieri Rinaldi;17284;Nº Da Autorização/Licença Sisbio: 12200, Projeto: Ecologia, Comportamento E Conservação De Gato-Maracajá Leopardus Wiedii (Schniz, 1821) Em Remanescentes De Mata Atlântica, No Oeste Do Estado Do Paraná, Brasil.;31/10/2008;01/11/2008 a 01/11/2008;04/12/2013;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Foz Do Iguacu;Espécie não Sensível;-25.655278;-54.433611;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alcides Ricieri Rinaldi;17301;Nº Da Autorização/Licença Sisbio: 12200, Projeto: Ecologia, Comportamento E Conservação De Gato-Maracajá Leopardus Wiedii (Schniz, 1821) Em Remanescentes De Mata Atlântica, No Oeste Do Estado Do Paraná, Brasil.;31/10/2008;01/11/2008 a 01/11/2008;04/12/2013;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Do Iguaçu;Brasil;PR;Foz Do Iguacu;Espécie não Sensível;-25.654444;-54.435;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Alcides Ricieri Rinaldi;17203;Nº Da Autorização/Licença Sisbio: 12200, Projeto: Ecologia, Comportamento E Conservação De Gato-Maracajá Leopardus Wiedii (Schniz, 1821) Em Remanescentes De Mata Atlântica, No Oeste Do Estado Do Paraná, Brasil.;04/08/2004;05/08/2004 a 05/08/2004;04/12/2013;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Fazenda Santa Maria;Brasil;PR;Santa Terezinha De Itaipu;Espécie não Sensível;-25.496944;-54.373333;Sem Informações;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Hugo Cardoso De Moura Costa;475521;Nº Da Autorização/Licença Sisbio: 38357, Projeto: Uso Sazonal Do Habitat Por Mamíferos Terrestres De Médio E Grande Porte Em Um Mosaico Natural De Florestas De Terra Firme E Várzea;14/04/2013;15/04/2013 a 15/06/2013;12/03/2019;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Reserva Extrativista Médio Juruá;Brasil;AM;Sem Informações;Espécie não Sensível;-5.164694;-67.27675;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Kauê Cachuba De Abreu;476123;Nº Da Autorização/Licença Sisbio: 25207, Projeto: Projeto Predação - Programa Detetives Da Pasiagem;14/02/2013;15/02/2013 a 02/03/2013;04/05/2014;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Entorno Do Parque Estadual Morro Do Diabo - Sp;Brasil;PR;Santo Antonio Do Caiua;Espécie não Sensível;-22.683889;-52.406944;Coordenada de referência da área amostrada;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Kauê Cachuba De Abreu;476128;Nº Da Autorização/Licença Sisbio: 25207, Projeto: Projeto Predação - Programa Detetives Da Pasiagem;04/07/2012;05/07/2012 a 04/09/2012;04/05/2014;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Entorno Da Esec Caiuá E Parqeu Estadual Do Morro Do Diabo - Sp;Brasil;PR;Diamante Do Norte;Espécie não Sensível;-22.6725;-52.914444;Coordenada de referência da área amostrada;Sem Informações;Destinado (outros)
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Kauê Cachuba De Abreu;476129;Nº Da Autorização/Licença Sisbio: 25207, Projeto: Projeto Predação - Programa Detetives Da Pasiagem;06/11/2012;07/11/2012 a 17/12/2012;04/05/2014;Panthera onca;Onça-pintada;Panthera onca;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Entorno Do Parque Nacional De Ilha Grande;Brasil;PR;Sao Jorge Do Patrocinio;Espécie não Sensível;-23.656944;-53.921111;Coordenada de referência da área amostrada;Sem Informações;Destinado (outros)
